350 	0.001956 
351 	0.001666 
352 	0.001053 
353 	0.001611 
354 	0.003491 
355 	0.004035 
356 	0.003483 
357 	0.003336 
358 	0.002434 
359 	0.004585 
360 	0.002977 
361 	0.003222 
362 	0.004261 
363 	0.001726 
364 	0.001475 
365 	0.003448 
366 	0.001818 
367 	0.001967 
368 	0.004040 
369 	0.004027 
370 	0.002392 
371 	0.004551 
372 	0.004147 
373 	0.002453 
374 	0.006472 
375 	0.004774 
376 	0.004917 
377 	0.004240 
378 	0.003158 
379 	0.007131 
380 	0.004430 
381 	0.002880 
382 	0.005630 
383 	0.006036 
384 	0.004212 
385 	0.002426 
386 	0.004955 
387 	0.005669 
388 	0.006113 
389 	0.007136 
390 	0.003729 
391 	0.003001 
392 	0.003327 
393 	0.003657 
394 	0.001426 
395 	0.003767 
396 	0.003295 
397 	0.003465 
398 	0.003765 
399 	0.002787 
400 	0.005270 
401 	0.004154 
402 	0.004157 
403 	0.004541 
404 	0.002731 
405 	0.004738 
406 	0.003578 
407 	0.004047 
408 	0.004818 
409 	0.002465 
410 	0.005444 
411 	0.004803 
412 	0.004837 
413 	0.005397 
414 	0.003996 
415 	0.003767 
416 	0.002918 
417 	0.003531 
418 	0.004612 
419 	0.005880 
420 	0.005598 
421 	0.007512 
422 	0.006945 
423 	0.010801 
424 	0.012999 
425 	0.019123 
426 	0.029254 
427 	0.044414 
428 	0.071998 
429 	0.124089 
430 	0.214846 
431 	0.359016 
432 	0.560752 
433 	0.809559 
434 	1.039571 
435 	1.254589 
436 	1.408024 
437 	1.501102 
438 	1.598488 
439 	1.652680 
440 	1.663717 
441 	1.657193 
442 	1.670272 
443 	1.634558 
444 	1.660726 
445 	1.647207 
446 	1.657352 
447 	1.652157 
448 	1.655665 
449 	1.608323 
450 	1.484342 
451 	1.289166 
452 	0.995719 
453 	0.707705 
454 	0.464693 
455 	0.308550 
456 	0.200305 
457 	0.129891 
458 	0.085867 
459 	0.058081 
460 	0.042475 
461 	0.030445 
462 	0.021067 
463 	0.017572 
464 	0.014146 
465 	0.011833 
466 	0.010410 
467 	0.008985 
468 	0.007993 
469 	0.006413 
470 	0.006271 
471 	0.005802 
472 	0.004638 
473 	0.004694 
474 	0.005471 
475 	0.005228 
476 	0.004624 
477 	0.003926 
478 	0.003618 
479 	0.004410 
480 	0.003822 
481 	0.003822 
482 	0.004221 
483 	0.004122 
484 	0.003911 
485 	0.003278 
486 	0.004328 
487 	0.003909 
488 	0.003990 
489 	0.003594 
490 	0.003268 
491 	0.003752 
492 	0.003733 
493 	0.004060 
494 	0.003602 
495 	0.004163 
496 	0.003800 
497 	0.003519 
498 	0.003164 
499 	0.003738 
500 	0.003178 
501 	0.003761 
502 	0.003853 
503 	0.003650 
504 	0.003798 
505 	0.002913 
506 	0.003016 
507 	0.003931 
508 	0.004022 
509 	0.003682 
510 	0.003723 
511 	0.003318 
512 	0.003495 
513 	0.003254 
514 	0.003314 
515 	0.003592 
516 	0.003503 
517 	0.003129 
518 	0.003580 
519 	0.003243 
520 	0.003528 
521 	0.003515 
522 	0.003526 
523 	0.003551 
524 	0.003450 
525 	0.003595 
526 	0.003451 
527 	0.003450 
528 	0.003438 
529 	0.003584 
530 	0.003524 
531 	0.003466 
532 	0.003428 
533 	0.003375 
534 	0.003495 
535 	0.003755 
536 	0.003437 
537 	0.003294 
538 	0.003527 
539 	0.003387 
540 	0.003493 
541 	0.003585 
542 	0.003717 
543 	0.003663 
544 	0.003281 
545 	0.003348 
546 	0.003107 
547 	0.003344 
548 	0.003272 
549 	0.003531 
550 	0.003788 
551 	0.003448 
552 	0.003576 
553 	0.003400 
554 	0.003449 
555 	0.003746 
556 	0.003519 
557 	0.003410 
558 	0.003368 
559 	0.003752 
560 	0.003784 
561 	0.003465 
562 	0.003637 
563 	0.003570 
564 	0.003523 
565 	0.003797 
566 	0.003744 
567 	0.003641 
568 	0.003769 
569 	0.003662 
570 	0.003658 
571 	0.003563 
572 	0.003517 
573 	0.003627 
574 	0.003522 
575 	0.003504 
576 	0.003551 
577 	0.003557 
578 	0.003509 
579 	0.003667 
580 	0.003552 
581 	0.003535 
582 	0.003645 
583 	0.003513 
584 	0.003577 
585 	0.003598 
586 	0.003605 
587 	0.003643 
588 	0.003636 
589 	0.003626 
590 	0.003652 
591 	0.003662 
592 	0.003763 
593 	0.003741 
594 	0.003734 
595 	0.003750 
596 	0.003817 
597 	0.003875 
598 	0.003831 
599 	0.003792 
600 	0.003850 
601 	0.003811 
602 	0.003797 
603 	0.003773 
604 	0.003784 
605 	0.003653 
606 	0.003792 
607 	0.003828 
608 	0.003900 
609 	0.003736 
610 	0.003810 
611 	0.003817 
612 	0.003880 
613 	0.003776 
614 	0.003772 
615 	0.003877 
616 	0.003870 
617 	0.003805 
618 	0.003925 
619 	0.003860 
620 	0.003672 
621 	0.003776 
622 	0.004000 
623 	0.003882 
624 	0.003738 
625 	0.003914 
626 	0.004153 
627 	0.003882 
628 	0.003927 
629 	0.004045 
630 	0.004079 
631 	0.004089 
632 	0.004093 
633 	0.004213 
634 	0.004255 
635 	0.004358 
636 	0.004463 
637 	0.004454 
638 	0.004568 
639 	0.004707 
640 	0.004606 
641 	0.004672 
642 	0.004742 
643 	0.004771 
644 	0.004971 
645 	0.004718 
646 	0.004738 
647 	0.004688 
648 	0.004746 
649 	0.004627 
650 	0.004700 
651 	0.004835 
652 	0.004641 
653 	0.004782 
654 	0.004453 
655 	0.004430 
656 	0.004502 
657 	0.004344 
658 	0.004653 
659 	0.004590 
660 	0.004575 
661 	0.004272 
662 	0.004304 
663 	0.004558 
664 	0.004668 
665 	0.004627 
666 	0.004538 
667 	0.004633 
668 	0.004840 
669 	0.004692 
670 	0.004749 
671 	0.004868 
672 	0.004674 
673 	0.005034 
674 	0.005282 
675 	0.005485 
676 	0.005794 
677 	0.006231 
678 	0.006347 
679 	0.007304 
680 	0.007309 
681 	0.008302 
682 	0.009214 
683 	0.010583 
684 	0.011724 
685 	0.014048 
686 	0.016702 
687 	0.019196 
688 	0.021629 
689 	0.023947 
690 	0.026186 
691 	0.025569 
692 	0.024621 
693 	0.023608 
694 	0.021388 
695 	0.018822 
696 	0.016983 
697 	0.016224 
698 	0.014658 
699 	0.014391 
700 	0.013041 
