500 	0.001723 
501 	0.002142 
502 	0.002480 
503 	0.001974 
504 	0.002126 
505 	0.002096 
506 	0.002173 
507 	0.002214 
508 	0.002001 
509 	0.002597 
510 	0.002886 
511 	0.002462 
512 	0.002744 
513 	0.002654 
514 	0.002295 
515 	0.002413 
516 	0.002751 
517 	0.002730 
518 	0.002865 
519 	0.002840 
520 	0.003112 
521 	0.002839 
522 	0.002906 
523 	0.003333 
524 	0.003530 
525 	0.003274 
526 	0.003383 
527 	0.003353 
528 	0.003378 
529 	0.003356 
530 	0.003807 
531 	0.003496 
532 	0.004062 
533 	0.004185 
534 	0.005025 
535 	0.005552 
536 	0.006046 
537 	0.007074 
538 	0.007213 
539 	0.007472 
540 	0.006665 
541 	0.006544 
542 	0.006045 
543 	0.006220 
544 	0.005627 
545 	0.006060 
546 	0.006287 
547 	0.006604 
548 	0.007329 
549 	0.007463 
550 	0.008605 
551 	0.009090 
552 	0.010373 
553 	0.011108 
554 	0.012576 
555 	0.012223 
556 	0.011918 
557 	0.011731 
558 	0.012215 
559 	0.012750 
560 	0.013265 
561 	0.010794 
562 	0.008818 
563 	0.006865 
564 	0.005621 
565 	0.005094 
566 	0.004683 
567 	0.004432 
568 	0.004320 
569 	0.004299 
570 	0.004381 
571 	0.004201 
572 	0.004238 
573 	0.004348 
574 	0.004248 
575 	0.004248 
576 	0.004320 
577 	0.004098 
578 	0.004271 
579 	0.004356 
580 	0.004232 
581 	0.004380 
582 	0.004256 
583 	0.004263 
584 	0.004092 
585 	0.004344 
586 	0.004289 
587 	0.004312 
588 	0.004352 
589 	0.004175 
590 	0.004249 
591 	0.004240 
592 	0.004352 
593 	0.004333 
594 	0.004342 
595 	0.004187 
596 	0.004198 
597 	0.004064 
598 	0.004240 
599 	0.004264 
600 	0.004234 
601 	0.004272 
602 	0.004448 
603 	0.004249 
604 	0.004277 
605 	0.004216 
606 	0.004308 
607 	0.004185 
608 	0.004200 
609 	0.004404 
610 	0.004355 
611 	0.004215 
612 	0.004331 
613 	0.004203 
614 	0.004448 
615 	0.004465 
616 	0.004476 
617 	0.004430 
618 	0.004489 
619 	0.004373 
620 	0.004421 
621 	0.004536 
622 	0.004487 
623 	0.004685 
624 	0.004724 
625 	0.004620 
626 	0.004847 
627 	0.004587 
628 	0.004898 
629 	0.004994 
630 	0.005082 
631 	0.005100 
632 	0.005172 
633 	0.005557 
634 	0.005593 
635 	0.005965 
636 	0.006163 
637 	0.006558 
638 	0.007125 
639 	0.007645 
640 	0.008719 
641 	0.010137 
642 	0.011247 
643 	0.013805 
644 	0.017087 
645 	0.020641 
646 	0.026635 
647 	0.036637 
648 	0.051311 
649 	0.075445 
650 	0.113457 
651 	0.179000 
652 	0.292659 
653 	0.499127 
654 	0.845829 
655 	1.316916 
656 	1.782239 
657 	2.009635 
658 	1.960633 
659 	1.829509 
660 	1.716810 
661 	1.658341 
662 	1.657506 
663 	1.699063 
664 	1.759787 
665 	1.833571 
666 	1.905499 
667 	1.960456 
668 	1.987661 
669 	1.990589 
670 	1.975329 
671 	1.913782 
672 	1.824592 
673 	1.686547 
674 	1.453844 
675 	1.177067 
676 	0.887262 
677 	0.633670 
678 	0.437902 
679 	0.303279 
680 	0.210737 
681 	0.145759 
682 	0.106997 
683 	0.077245 
684 	0.057868 
685 	0.045017 
686 	0.035259 
687 	0.028165 
688 	0.023684 
689 	0.019110 
690 	0.016258 
691 	0.014115 
692 	0.012192 
693 	0.010891 
694 	0.010008 
695 	0.008911 
696 	0.008158 
697 	0.007389 
698 	0.007256 
699 	0.006555 
700 	0.006545 
701 	0.006273 
702 	0.005504 
703 	0.005809 
704 	0.005894 
705 	0.006011 
706 	0.005522 
707 	0.004997 
708 	0.004851 
709 	0.005133 
710 	0.005087 
711 	0.004729 
712 	0.004580 
713 	0.004495 
714 	0.004713 
715 	0.004949 
716 	0.004244 
717 	0.004532 
718 	0.004875 
719 	0.004599 
720 	0.004227 
721 	0.004022 
722 	0.004699 
723 	0.004511 
724 	0.004102 
725 	0.004124 
726 	0.004077 
727 	0.004662 
728 	0.004157 
729 	0.004312 
730 	0.004013 
731 	0.003653 
732 	0.004554 
733 	0.004291 
734 	0.004272 
735 	0.004289 
736 	0.004123 
737 	0.004393 
738 	0.003829 
739 	0.003663 
740 	0.004767 
741 	0.004268 
742 	0.004351 
743 	0.005161 
744 	0.003858 
745 	0.003941 
746 	0.003432 
747 	0.003195 
748 	0.004537 
749 	0.003160 
750 	0.003361 
751 	0.004050 
752 	0.004301 
753 	0.003981 
754 	0.004104 
755 	0.003295 
756 	0.003867 
757 	0.003649 
758 	0.004650 
759 	0.004091 
760 	0.004667 
761 	0.004298 
762 	0.003874 
763 	0.004589 
764 	0.003365 
765 	0.002173 
766 	0.002716 
767 	0.003372 
768 	0.003927 
769 	0.004957 
770 	0.003813 
771 	0.002818 
772 	0.002802 
773 	0.004607 
774 	0.002912 
775 	0.003650 
776 	0.004269 
777 	0.004885 
778 	0.004162 
779 	0.004282 
780 	0.005430 
781 	0.003235 
782 	0.003822 
783 	0.004375 
784 	0.003920 
785 	0.003877 
786 	0.003380 
787 	0.003682 
788 	0.004785 
789 	0.005538 
790 	0.005080 
791 	0.005921 
792 	0.003612 
793 	0.006375 
794 	0.007163 
795 	0.005179 
796 	0.004494 
797 	0.008213 
798 	0.011929 
799 	0.013011 
